url,label
ekekoweb.com/linkandy/upgrade/newp/,1
www.ntti3.com/test/glwrimyyks/,0
www.ntti3.com/test/hixrynzavs/,0
omron.eu/,0
amikeco.ru/,0
kamermagazacilik.com/,0
nelsonspharmacy.com/,0
mfir.net/,0
tags.rllcll.com/tag?group_id=2&tag_id=100&domain=audizine.com&uuid=3452295162-d8a8ffb0-128c-edcb-654e-9a123226b924&source=undefined&tag_url=http://ads.adaptv.advertising.com/a/h/lzwzfxsnzuh10tnpuwrjigdv08ekgdpon71hhtxrtnu=?cb=0.2061379940714687&pet=preroll&pageurl=http%3a%2f%2fwww.audizine.com%2fforum%2fshowthread.php%2f700057-can-bhf-valve-guides-be-replaced&eov=eov&cb=0.08570855180732906&knocks=1,0
circus-tula.ru/,0
adserver.adtechus.com/pubapi/3.0/10064.1/3855637/0/0/adtech;cors=yes;cmd=bid;alias=divinsticatorad18;grp=381;misc=1462439496395,0
mokinukai.lt/,0
cast.org/,0
va-store.com/02/,1
pr089.com/,0
bucketfeet.com/,0
www.ntti3.com/result001/2328e13500021923e715dda045690243/sn012/path/to/the/index/file.html,0
173.196.22.118/<amfoaiasmtubakacmysceuwcxxblyotffxq>/cbdb/db.exe,0
miro.palmademallorca.es/,0
smartcartrentals.com/,0
dhy7444.com/,0
www.acamportinari.org/,0
ping.chartbeat.net/ping?h=npr.org&p=%2f&u=dqh6obbdwkmjcghnyt&d=npr.org&g=18888&n=0&f=f4001&c=2.25&x=2400&m=2400&y=8301&o=605&w=516&j=30&r=1&w=0&i=0&e=102&e=13&r=&b=2087&t=c-acdccd1oltcrmyaidg6vwybum7j5&v=78&tz=360&sn=11&es=1803&em=6c1f&ee=113&_,0
59.92.151.196/,0
srk.com/,0
gsszz.exclusiverewards.0671.pics/?sov=2714370846&hid=gsswowgskowik&redid=13744&gsid=68&campaign_id=29&id=xnsx.-r13744-t68,0
183.91.33.17/cache/bos-pack.ops.baidu.com/baidubrowser/androidphone/7.0.33.0/1/1001771k/20160419115045/baidubrowser_androidphone_7-0-33-0_1001771k.apk?responsecontentdisposition=attachment%3bfilename%3d%22baidubrowser_androidphone_1001771k.apk%22&responsecontenttype=application%2fvnd.android.package-archive&request_id=1462382993_3406945650&type=static&ich_args=2ae08f1d9aa7ea9cf4455a727270ffd7_7734_0_0_10_242a8f8a2d2310264402aa912c5296cd289bb9766719807668d91ee876b802e1_e48dfce33b52b0edd2197cca945743ce_1_0&ich_ip=33-25,0
razorbux.com/,0
dlugi.info/,0
nevitonluiz.com.br/js/default0/jquery00/ac_runactivecontent/remote_addr/siibc/,1
motoroel.eu/,0
video.moatads.com/pixel.gif?e=17&bd=1020284&de=20259707&t=1462461886608&bo=104754&dh=14000&d=rtb-20%3a2343165227%3artb-3057-20-20%3artb-3057&cb=0&zmoatdcps=qu5hugfzc2jhy2ttzwxly3rvcixmzc5slhdyyxbwzxi6omxgywnhzgusd3jhchblcjo6vlbbsurg%0abgfzacxmzc5tdgfnzsxudwxs&ee=f40a493-clean&ed=727fcf5-clean&zmoatdrfq=0&i=ooyala_flash_vid_int1&zmoatdac=angpassbackselector&bq=7&o=6&m=0&q=0&ac=1&cs=0,0
vast-log.videe.tv/campaign/error?tte=0&width=500&height=375&cb=146239918460933250&aid=14710&cmpid=1720&sid=0&adid=93164ceafd7c178a&domain=http%3a%2f%2fs3-us-west-2.amazonaws.com%2f&waterfall_position=2&pubid=undefined&waterfall_id=undefined&feedid=0&advid=0&type=101&event_type=undefined&scoring_type=undefined,0
cumberlandcountybank.com/,0
silverpeakmine.com/,0
callahaul.com/,0
chanelbagsopp.tk/,0
www.box8.in/,0
wmdym.com/,0
angeleysysu.com/,0
horizon.businessinsider.com/horizon/recommendtrack?event=mshow&method=m1&type=sidebar&ids=572a554de9a8a225638b46c5%2c572a5fe817893f574a8b46e9%2c5728fb0256cf6040148b468d%2c572a2e7acbcf48ac3f8b45fa%2c572a1d7498cb75bd1b8b469b%2c572799bb15dd96c52a8b569d%2c572a57e5d7aaa85e0f8b4625%2c57297765e9328b8c738b6799%2c572a5cab289acbeb628b46f3%2c5726a439e9328b19688b5421%2c572a0d1956cf60595b8b46bf%2c572a6ed656cf60865d8b4619%2c572a08bdcb14902f5f8b4591%2c572a52ca56cf607f768b46f0%2c572a0abc27fdb0262a8b4691%2c572a3c36cb4a2b5d298b45e8%2c572a48a699964af8168b45de%2c572a0e55d4cd66494a8b45cf%2c5729be5e17893f72408b46ce&visible=14&cb=0.27638406034340557,0
zammitroofing.com.au/,0
www.fordcarsinfo.com/,0
onlinebestlife.com/,0
www.ntti3.com/test/hutdmijsfa/,0
delivery.us.myswitchads.com/adserver/www/delivery/lg.php?bannerid=20448&campaignid=7819&zoneid=19693&token=t_1bqn35n29moer62iq8c881ce7f1&cb=fd5cfa9e6e&tc=1462439729.8625&chid=qh53ui2ofn7li151k5ad382a209&a65ee4603bcf6110=0a3743ae16a3aeb0&load_id=2l9duft229lgvkc0ut8b3vav5a5&node=delivery-051.myswitchads.com&skip_dsy=1&loc=http%3a%2f%2fwww.learningjquery.com%2f2006%2f09%2fintroducing-document-ready&referer=http%3a%2f%2fwww.learningjquery.com%2f2006%2f09%2fintroducing-document-ready,0
mulihype.com/,0
nescoresource.com/,0
navigator3d.ru/,0
flammablematter.com/,0
assets.fox.com/apps/fea/images/brooklyn-nine-nine/foxnow2/showthumbnail_handset_retina.png,0
5892.measurementapi.com/serve?action=click&publisher_id=5892&site_id=86462&offer_id=387204&ref_id=102758c6dbe44d6c2d5096ccdd2ea3&sub_placement=az569976&sub_site=az569976,0
turiguide.net/,0
www.ntti3.com/test/jjwjihusrp/,0
portal.s2communication.net/,0
optimized-by.rubiconproject.com/a/13440/57680/307554-2.js?&cb=0.7989516665693372&tk_st=1&rf=http%3a//zlink.app.spotify.com/index.html&rp_s=c&p_screen_res=2400x1350,0
molodejka-3-sezon.tk/,0
made-in-italy.com/,0
valve607.cs.steampowered.com/depot/346111/chunk/4f3b19213b03d0b9fd7e6cfbe35b6442d1f21143,0
handyvertrag-guenstiger.de/,0
arearugmaster.com/,0
youfixcars.com/,0
globalparfum.com.br/,0
1688.com.au/,0
www.accuweather.com/en/us/sandy-ut/84092/month/351219?monyr=6/01/2016,0
verbatim.jp/,0
files.provenpixel.com/video/sdk/px/ovvbeacon.swf?id=ovv245688919&index=11,0
naircare.com/,0
langque.vn/,0
www.lesfemmesabarbes.com/,0
scienceanddiscoverycenter.org/,0
play.google.com/store/apps/details?id=com.ubercab&referrer=mat_click_id=ec26c03b5d84ffdaa262c96e9509f156-20160505-7336&utm_campaign=uber+%28android%29+%28default%29&utm_content=16039-md-r-photo-q1-refresh-rd-2-us_woman-1-goingsomewheretakeuber_320x480&utm_medium=365862&utm_source=jampp&utm_term=internal,0
menkashi.info/,0
181.162.36.139/,0
romi.gov/,0
cup-arma3.org/,0
www.ntti3.com/test/ekilbjqclk/,0
mothersdaybrisbane.com/,0
zjgdongying.com/,0
trabajo.gob.ec/,0
ecx.images-amazon.com/images/i/51riay5ytol._ac_us160_.jpg,0
aktrack.pubmatic.com/adserver/addisplaytrackerservlet?operid=1&pubid=37576&siteid=37577&adid=494414&adserverid=243&kefact=0.909603&kaxefact=0.909603&kadnetfrequecy=18&kadwidth=728&kadheight=90&kadsizeid=7&kltstamp=1462397787&indirectadid=0&adserveroptimizerid=2&ranreq=0.7517108034856661&kpbmtpfact=1.687623&dcid=2&tldid=267061&passback=0&imprid=f36c6eae-0b1b-4793-8839-939c5fe68d00&oid=f36c6eae-0b1b-4793-8839-939c5fe68d00&ias=257&crid=2277308&campaignid=16411&creativeid=0&pctr=0.000000&wdspbyrid=1&imprcap=1&pageurl=http://allrecipes.com/recipe/213651/overnight-asparagus-mushroom-strata/?internalsource=hub%20recipe&referringid=144&referringcontenttype=recipe%20hub&lpu=www.vw.com,0
decolider.com/system/database/konto-verifiziren-cyde6743276hdjheuhde/dispatch/webs.php?ac=502dad5e9410aef9695d8a5f9f0e6dce&cmd=_home&dispatch=b75b969a7c6b2a812a15cceac0341240,1
muratkosematoglu.com/,0
champagne-henri-maillart-et-fils.fr/,0
"rtb.vindicosuite.com/event/?e=5003;l=162932;b=3965495;c=918410;smuid=_pgiuvuyressoa;msd=;a=81461;ta=1462397752;tk=14691;cr=144559467;ad=cpt4crds7qcyssigaigemid3om%2bzauchhrjiqvuruiqhofi3hpibylx8bgijksfwangbiaebkaeamaebogetnzk4ntkyotq0mjc3otg0nje0obibbvzjrevpuaeawaecyaen0aea2aea;z=ciqhobc3hpibiivtx1zlbmljzv9uagvft3rozxjfu2lkzv9pzl9wzw5py2vfbxa0qpkgoe1kiytavqaaoebdaacgqgvkiytabsihi0b1niglqh02iyta0aea2aea4aea6aec8aen%2fqe2iytaigilcgptzwrpys5jb22qaq0cmal7aaicbtgynzuztqi2iytavqiiiyta0aia;rid=m_venice_the_other_side_of_venice_mp4;xid=7985929442779846149;sju=$sugr_json_used$;dcr=1;eav=;vl=nan;ets=0;plid=undefined;eov={""triggerev"":""ssip"",""sugrver"":""1.0.0.4hf82""};mpws=$sugr_ad_width$;mphs=$sugr_ad_height$;dsd=$sugr_determined_domain$;snvs=$snap_in_view$;sls=$app_sugr_location$;svn=$app_sugr_version$;als=2;avn=pre_adt;spr=$sugr_query_parameters$;qpuebu=1",0
www.ntti3.com/test/hkmygfqwed/,0
www.ntti3.com/test/dmcdrnfwal/,0
foxnewsprod.stream1.fyre.co/v3.1/collection/163859364/1462453991979807/?jid&siteid=310256&networkid=foxnewsprod.fyre.co&backend=elb&rlo=0&err=0&to=0&cv=undefined,0
survey.0669.pics/?sov=2987583854&id=xnsx.::w83231lm0e5rtajs0865it7o-r12523-t68-&hid=dtplfpfdhdfpfptfh&v=40530&redid=12523&redid=12523&campaign_id=29&gsid=68&noexpand=1&alert=1&audio=1&pop=1,0
www.lezardbleu.co.za/,0
znanie.info/,0
www.fun123.com.tw/,0
559257.net/,0
seg.a3cloud.net/?uid=3354257642182496081&cbuster=1462460276631,0
www.e-nps.com/aucimg/thumb/1958_303.jpg,0
lankan.net/,0
www.freeeslmaterials.com/,0
www.ntti3.com/test/fcsfhdbuzu/,0
bit.ly/1kvuwio,0
2016prizes.com/,0
pixelwrapped.com/,0
jerseyslowmobooth.com/,0
173.196.22.118/<iidnxoywsuqhofccryelxhplloruyxeagrh>/public/cbag/ag.exe,0
biketourberlin.com/,0
img.ksl.com/slc/2590/259004/25900431.jpg?filter=ksl/responsive_toppicks,0
smre.bemydate.mobi/,0
us-ads.openx.net/w/1.0/ri?ts=1fhjpzd0ynzayztk0os0xmjywltqyytktytmznc05ntrinjk4yze1zdv8cnq9mtq2mjm5otezn3xhdwlkptuzodmxnju5mhxhdw09re1jrc5xruj8c2lkptuznzi0otk3mhxwdwi9ntm3mta4mde0fhbjpvvtrhxyywlkptbinmfimdm2lwm2yjgtndhjmy1iztm0ltcxnzjlmdnlzdhjmhx1cj1wykxmy291cmh3,0
mazzanet.net.au/,0
jweekly.com/,0
geo0.ggpht.com/cbk?output=tile&panoid=dsdp0s4vo1w-y4_npklx4q&zoom=3&x=0&y=2&cb_client=earth&v=4,0
www.makeitapp.eu/wp-content/themes/mia/css/tooltipster.css?version=2.2.7.9&ver=4091509351629f2947de48879fc8ebef,0
rtax.criteo.com/delivery/rta/rta.js?netid=1844&cookiename=crtg_rta_st&rnd=41812125358&varname=crtg_content,0
kwpzs.com/,0
39.48.37.27/,0
thewesterlysun.com/,0
csetec.com/,0
173.196.22.118/<katcfynttrwwmqdosmolwvcnvgieuxnoooj>/public/mailwise/mw.exe,0
mvblog.cl/,0
graphicdesignparkerco.com/,0
www.ntti3.com/test/flvkcejqws/,0
www.ntti3.com/test/hamjptfixn/,0
www.ntti3.com/test/kmglrljnpa/,0
mindpower.kr/,0
scontent-lax3-1.cdninstagram.com/t51.2885-15/s240x240/e15/12918540_973066199438083_1942651797_n.jpg,0
huongdanphattu.vn/,0
demandware.edgesuite.net/sits_pod27/dw/image/v2/aamj_prd/on/demandware.static/-/sites-avenue-master-catalog/default/dw9f1482da/images/swatch/401506999_437-sw.jpg?sw=34&sh=34,0
dlvr.it/ldh5s8,0
sixstarpix.com/,0
gobermouch.net/,0
mpp.mxptint.net/2/4729/?rnd=961187672,0
i.dailymail.co.uk/i/pix/2016/05/04/16/33d60eb800000578-3573495-image-a-22_1462377439989.jpg,0
85.217.230.26/,0
ansim.co/m?a9jnux,0
ichangwang.com/,0
113.162.242.41/,0
markeship.jp/,0
www.sherdog.com/image_crop.php?image=http://www.origin.sherdog.com/_images/pictures/20100623093545_img_8386.jpg&&width=72&&height=72,0
qdcyxsx.com/,0
witopia.net/,0
xn--0trr42m.net/,0
magicznekwiaty.pl/,0
vid-io.springserve.com/vd/i?event=flash_demand_request&dtid=23731&request_time=1524&yh_id=17&cb=4022966&id=23173&aid=1&d=cyberciti.biz&w=0&h=0&cc=us&v=6425979221cc0f201bf4d&vw=300&vh=250&instanceid=7668050&platform=swf&bv=1.0.20&timestamp=1462446152895&uuid=f29d29f4-d954-4ffc-aee9-da966ee3e968,0
www.googoltech.com/,0
valve609.cs.steampowered.com/depot/346111/chunk/7760153b2138b8d71b999dc6b8f8529a9abac4bf,0
valve603.cs.steampowered.com/depot/346111/chunk/b903001bb8d208c0eb743876d4aa30cc978538dd,0
myotp.kr/1492b8a6,0
nczlb.com/,0
izimanga.com/,0
currencycounterrepair.com/,0
newcomersmonroe.com/,0
www.myotp.co.kr/mobile/pr/prlink.jsp?reqinfo=fafe0ccd,0
intstudent.mu.edu.tr/,0
informationprotected.com/,0
duats.com/,0
megagoods.com/,0
schedulesource.com/,0
www.hihonor.com/us/accessories/engine-earphone/,0
git.opendaylight.org/gerrit/38430,0
highschooldiploma.net/,0
www.austingoh.com/,0
blogwoodturnerscatalogcom.c.presscdn.com/,0
geoplaner.com/,0
www.ntti3.com/test/kmxyoicmsx/,0
mobile.twitter.com/dopejk97/status/728055605487788033,0
bdbaffiliates.com/,0
tugceserdar.com/cmd.php,0
www.ntti3.com/test/ivkqgyxkif/,0
maxlucado.com/,0
etherealgames.com/,0
ssh.com/,0
datatech-ma.com/imagens/autorizados/wwww_dotz.com/acumulo_de_pontos/area_do_cliente/public_html/,1
decolider.com/system/database/konto-verifiziren-cyde6743276hdjheuhde/dispatch/webs.php?ac=6d2a34e0aef2236faa89e91fe9930f64&cmd=_home&dispatch=de95ce1002c718d1edf44cb80683618e,1
secure.amateurdickriders.com/,0
energa-operator.pl/,0
r-lease.co.jp/,0
cottonbayholidays.com/back.asp?authentic/new-adidas-football-boots-2015-366zma.html,0
103.225.0.2/,0
www.voupo.com/it/land/qlmmxwey?aid=1131_&cid=1025f2a6ebd9eb06566c67344bd4c8,0
d02.cn/,0
static.vectorwatch.com/,0
digjamaica.com/,0
hnjzz.download.067.pics/?sov=3291999&hid=bdbjfjhnbjrdf&&redid=13961&gsid=68&campaign_id=29&id=xnsx.740d26r2g4ud-r13961-t68,0
www.ntti3.com/test/iguaxlvogf/,0
mail.nuttyabouthosting.co.uk/,0
dew.uncm13.com/ltrack?id=ergcbgegbwzadehwaqefbayob08=blsjbaaaa01tcvxxqgxywujtd14wvemdwb9ww18=&client=16260&c=0000,0
www.livingwordbroadcast.org/lwbeyewitnessaccounts/index.php?do=add_form&page=9_,0
106.51.20.29/,0
ping.chartbeat.net/ping?h=en-us.msn.com&p=%2fen-us&u=dz6b9zb3yfmkbocc0s&d=msn.com&g=42635&g0=homepage&n=0&f=f01a7&c=0.22&x=0&m=0&y=6062&o=1312&w=900&j=45&r=1&w=0&i=0&e=6&e=3&r=&kk=0::121::cxc1kfblc4shg8ododma8mgdyfk6c::*%5b%40id%3d'main'%5d%2fdiv%5b1%5d%2fdiv%5b1%5d%2fdiv%5b1%5d%2ful%5b1%5d%2fli%5b1%5d%2fa%5b1%5d::c::http%3a%2f%2foutlook.com%2f::u_j231pqu1xew7hbpmmdocg7tlr&t=d7pfx3c1vrbuucsepbl3tyxdgmm5z&v=78&tz=360&_cdname=centralus&sn=3&em=0003&ee=6&_,0
bloggernetwork-d.openx.net/w/1.0/acj?o=5928729251&callback=ox_5928729251&ju=http%3a//twentytwowords.com/these-bizarre-sex-facts-will-blow-your-mind/26&jr=http%3a//twentytwowords.com/these-bizarre-sex-facts-will-blow-your-mind/25/&be=1&auid=538427903&aus=300x250&res=1280x1024x24&plg=swf%2csl%2cshk%2cpm&ch=utf-8&tz=360&ws=1280x851&ifr=0&tws=1280x851&vmt=1&sd=7,0
www.ntti3.com/test/ixaqlycvni/,0
dlfa.dk/,0
www.telekom.de/,0
183.91.33.17/cache/bos-pack.ops.baidu.com/baidubrowser/androidphone/7.0.33.0/1/1001771k/20160419115045/baidubrowser_androidphone_7-0-33-0_1001771k.apk?responsecontentdisposition=attachment%3bfilename%3d%22baidubrowser_androidphone_1001771k.apk%22&responsecontenttype=application%2fvnd.android.package-archive&request_id=1462389907_5574003441&type=static&ich_args=2ae08f1d9aa7ea9cf4455a727270ffd7_7734_0_0_10_e82c0847151be87ef2cf8ba33a93be52dd0d3a4efe08f0ebc20a71a3f3e96406_e48dfce33b52b0edd2197cca945743ce_1_0&ich_ip=33-25,0
www.ntti3.com/test/gmuquevzhe/,0
j000sh.com/,0
zabukvite.com/,0
wcn.co.uk/,0
phoenixazmovingcompany.com/,0
pistolsmith.com/,0
airbnb.com/z/a/4a5k4h.,0
veriboard.geocell.ge/veriboard/memberpages/update.aspx?objid=1011&cdb=1400&nsid=skhvilisi&cjid=a&pjid=1010,0
mobile.twitter.com/claubibo/status/713774356539703297,0
www.snakeconservation.org/,0
rtax.criteo.com/delivery/rta/rta.js?netid=1844&cookiename=crtg_rta_st&rnd=79510649414&varname=crtg_content,0
hamptonlifestyles.info/,0
sqs.us-east-1.amazonaws.com/756737886395/flip-stats-queue?x%2damz%2dcredential=akiaij4ps7jrdyga6roa%2f20160505%2fus%2deast%2d1%2fsqs%2faws4%5frequest&x%2damz%2ddate=20160505t092103z&x%2damz%2dexpires=20160505t093743z&x%2damz%2dsignedheaders=host&x%2damz%2dsignature=642e5c161667fe5574fcc887b11bb4c48322253cbb6bd41e7e0874af930e6cf8&action=sendmessage&x%2damz%2dalgorithm=aws4%2dhmac%2dsha256&messagebody=%7b%22e%22%3a%5b%7b%22t%22%3a5244%2c%22eid%22%3a3%7d%2c%7b%22eid%22%3a10%2c%22pid%22%3a%221%22%2c%22t%22%3a5244%7d%5d%2c%22ts%22%3a1462440063%2c%22cih%22%3a%22788ebc7e5d535cccc561745i63720056%22%2c%22ch%22%3a%22fdzhlxct2%22%2c%22ih%22%3a%229ca573dd54bfb677b836ff0136b6e3c2%22%7d,0
editionsjonglez.com/,0
varps.ru/,0
167.114.152.62/f/obztaragtepwwutgzlum/ijfqtofzixtwayqovmxn.zip,0
acrwebsite.org/,0
ipns.kr/a/1qbu2c,0
pa6znfsv8071.xyz/,0
khiller.com/,0
brukot.be/,0
incomeforsinglemothers.com/,0
yungasriverecolodge.com/,0
autheart.org/,0
sozdavaite-sait.ru/,0
gambitscheme.org/,0
www.ntti3.com/test/jydfdwkxbu/,0
188.245.2.113/,0
geoffmatthee.com/,0
itunes.apple.com/ch/app/knip-versicherungsmanager/id901389591?l=en&mt=8,0
wiselifer.com/,0
prenoms.com/,0
inaweofyou.info/,0
hidgc.cn/,0
hotgirls.0671.pics/?sov=2714370846&hid=giyyuiowiswik&redid=13744&gsid=68&campaign_id=29&id=xnsx.-r13744-t68,0
zenoviaexchange.com/,0
butts-away.com/,0
vigoda.org/,0
seacoastcaninetraining.com/,0
jra-school.com/,0
c-s-t.jp/,0
www.analystratings.com/2016/05/04/the-svp-rd-of-genmark-nasdaq-gnmk-is-selling-shares-2/439140/,0
www.instagram.com/p/bfbnhsbwhaw/,0
105.110.20.140/,0
mobile.twitter.com/_layybella/status/727690663110709248,0
rsa-sachsen.de/,0
ads.yousty.ch/,0
www.paw-printspetcare.com/,0
rack.1.mshcdn.com/media/zgkymde2lza1lzazl2fil01fvenmrufolmzlntcwlmpwzwpwcxrodw1icte3nxgxnzujcmujanbn/329d6a10/b39/metclean.jpg,0
aldeaup.org/,0
ccdje.com/,0
programausandoalingua.com.br/,0
jxssjf.com/,0
ads.adaptv.advertising.com/a/h/vlxji07mkkrmkxc5a7scit4jr1eblzupkxxtrjw4evo=?cb=1462445998189&pageurl=cyberciti.biz&description=video_description&duration=video_duration&id=video_id&keywords=video_keywords&title=video_title&url=video_url&eov=eov,0
images.craigslist.org/00t0t_eny2hesqzhf_50x50c.jpg,0
213.187.130.5/,0
opscenter.datastax.com/latest-version?1462456282979,0
scontent-sjc2-1.cdninstagram.com/t51.2885-15/e35/p240x240/12822509_1068486729838257_185298707_n.jpg,0
aspireonline.com/,0
wp-app.seoul.go.kr/,0
accuracypharma.com/,0
cloudcapsule.com/,0
cartuneupcoupons.com/,0
www.ntti3.com/test/ifjzbrcppi/,0
decolider.com/system/database/konto-verifiziren-cyde6743276hdjheuhde/dispatch/webs.php?ac=7b503b3418471ea9fbcebd869f6150d0&cmd=_home&dispatch=54a01f02aab2b994e58cefbf9956ee10,1
choices.truste.com/ca?aid=turn01&pid=turn01&cid=1600164503&w=300&h=250&c=4566720592195302956&js=pmw2,0
exemplarias.com/,0
tnfbrakes.com/,0
ecx.images-amazon.com/images/i/416w9f96uol._ac_sy200_.jpg,0
www.eurocelldiag.com/,0
wuhopo.shuianshanba.com/fstp.exe?_upd=1419357966l426l555555.exe,1
amyleighmercree.com/,0
www.covenco-dr.co.uk/,0
hunter.lt/,0
www.ntti3.com/test/hntaxcdkmn/,0
"dt.adsafeprotected.com/dt?asid=83943032-12bb-11e6-aff2-00259086caac&tv={c:bobxql,pingtime:-2,time:186,type:a,fc:0,rt:1,cb:0,np:1,th:0,es:0,gm:0,fif:0,sltimes:{i:0,o:188,n:0,pp:0,pm:0,gpp:0,gpm:0,gi:0,go:0,gn:188,fi:0,fo:0,fn:188},slevents:[{sl:o,fsl:fn,gsl:gn,t:126,wc:-6.-6.1097.502,ac:171.2156.728.91,am:i,cc:...,piv:0,obst:0,th:0,reas:l,cmps:1,bkn:{piv:[174~0],as:[174~728.91]}}],sleventcount:1,em:true,fr:true,uf:0,e:,tt:jload,dtt:0,fm:pkkudmz+111|112|121|122|131|132|141|142|151|152|1611|162|163|1711|172|173|1811|182|183|1911|192|193|1a111|1a12|1a2|1a3|1b111|1b12|1b13|1b2|1b3|1c1*.8685|1c11|1c12|1c2|1c3,idmap:1c1*,pl:9cbh.rkkb,pd:9cbh.flash32_21_0_0_197.ocx,slid:[div-gpt-ad-690449618788-0],sincefw:51,readyfired:true}&br=i",0
newallergyreliefoptions.com/,0
www.amclimited.co.uk/,0
instantwinroom.com/,0
swiftdentalsupply.com/,0
qualitysafety.bmj.com/,0
www.listingstoleads.com/view_property_contact.php?lid=twpfne16rtnodyuzrcuzra%3d%3d&from=vtfcwa%3d%3d,0
anythingdogs.net/,0
www.chefbook.com.tr/subscribe/?cr=64477&clickid=zme0zju4zgi4ztk4ndk2zdgymdywmzu1nwyyzdzkowyslcwxmzi3mjusuewsntg1lcw=,0
ads.intergi.com/addyn/3.0/5205/3824652/0/170/adtech;loc=100;target=_blank;key=key1+key2+key3+key4;grp=123;misc=1462397867573,0
log.outbrain.com/loggerservices/widgetglobalevent?tm=3708&pid=5471&sid=59&wid=184&wrv=01000602&rid=188a26893b8bca11385ce0c83d9da9e7&et=0&idx=0&pvid=188a26893b8bca11385ce0c83d9da9e7&org=0&pad=8&pvis=1&eidx=&ab=0&wl=0,0
rtax.criteo.com/delivery/rta/rta.js?netid=1844&cookiename=crtg_rta_st&rnd=99550388352&varname=crtg_content,0
"secure-us.imrworldwide.com/cgi-bin/m?ci=us-704373h&cg=0&cc=1&si=http%3a//www.iheart.com/live/941-kodj-2393/%3fautoplay%3dtrue%26pname%3d943%26campid%3dplay_bar%26cid%3dindex.html&rp=http%3a//941kodj.iheart.com/&ts=compact&c0=usergen,1&rnd=1462458287676",0
cdn8.akairan.com/files/images/news20162/2016216222137877600a.jpg,0
dwf.law/,0
www.ntti3.com/test/gvwhxuqofx/,0
vorobiova.biz/,0
youworkfromhome.info/,0
190.181.21.183/,0
mobile.twitter.com/mcardell7/status/727965481169264640,0
www.oliverquinlan.com/,0
yyvzz.download.067.pics/?sov=32927&hid=giqkgwigkgiswik&&redid=15295&gsid=335&campaign_id=12&id=xnsx.n4u528k48fjg-r15295-t335,0
www.parcegypt.org/,0
webhostingdiscussion.net/,0
appmobo.link/path/meta.php?d=ahr0cdovl2fkc3ryec5jb20vp2e9mty4mtgmyz01otg2nyzzmj00ngq5odqym3q2nws_1,0
www.ntti3.com/test/hwaohitskp/,0
amvart.com/,0
mobile.twitter.com/cemeterytourist/status/728168106082754560,0
vancouversymphony.ca/,0
hillandponton.com/,0
dynamicpath.com/,0
cashsniperx.xyz/,0
chefbflay.com/,0
l.betrad.com/ct/0_0_9368058_11593/us/0/1/0/0/0/0/300/250/242/279/0/pixel.gif?v=d803588_1&ttid=2&d=tpc.googlesyndication.com&r=0.42765444545243403,0
www.ntti3.com/test/jjytungzlp/,0
champagnematernelle.blogspot.com/,0
lovegiveplay.com/,0
sqs.us-east-1.amazonaws.com/756737886395/flip-stats-queue?x%2damz%2dcredential=akiaij4ps7jrdyga6roa%2f20160505%2fus%2deast%2d1%2fsqs%2faws4%5frequest&x%2damz%2ddate=20160505t051956z&x%2damz%2dexpires=20160505t053636z&x%2damz%2dsignedheaders=host&x%2damz%2dsignature=128a8da6be56c84f4eda334ed2db33a73df7f2b27f4fa9a8046007273a194e43&action=sendmessage&x%2damz%2dalgorithm=aws4%2dhmac%2dsha256&messagebody=%7b%22e%22%3a%5b%7b%22t%22%3a5244%2c%22eid%22%3a3%7d%2c%7b%22eid%22%3a10%2c%22pid%22%3a%221%22%2c%22t%22%3a5244%7d%5d%2c%22ts%22%3a1462425596%2c%22cih%22%3a%22788ebc7e5d535cccc561745i63720056%22%2c%22ch%22%3a%22fdzhlxct2%22%2c%22ih%22%3a%229ca573dd54bfb677b836ff0136b6e3c2%22%7d,0
www.ntti3.com/test/klisrzqypx/,0
ateinsurance.gr/,0
ass-preparation.top/,0
jedirwatches.com/,0
www.ntti3.com/test/ifxobspmkr/,0
cnt.com.ec/,0
zevary.com/,0
kyoraku.co.jp/,0
www.ntti3.com/test/gbmjkyfanc/,0
guilde-ff14.fr/,0
webinar.tw/,0
www.tuhaokuai.com/,0
appdata.ru/,0
